id_aluno,id_curso,id_grupo,id_modalidade,id_turno,id_status,curso,grupo,modalidade,turno,status_matricula,dt_matricula,dt_cancelamento,motivo_cancelamento,idade,genero,mensalidade,desconto,mensalidade_paga
6234,16,5,2,1,3,ESTETICA E COMESTICA,CIENCIAS BIOLOGICAS E DA SAUDE,SEMIPRESENCIAL,MANHA,FORMADO,2019-12-01,,,24,F,1322.27,0.44,740.47
6235,25,6,2,2,1,FISICA,CIENCIAS HUMANAS,SEMIPRESENCIAL,TARDE,MATRICULADO,2019-12-01,,,34,M,4031.59,0.07,3749.38
6236,42,1,1,2,2,SERVIÇOS NOTARIAIS E REGISTRAIS,CIENCIAS JURIDICAS,PRESENCIAL,TARDE,CANCELADO,2019-12-01,2023-03-10,TRANSFERENCIA,45,M,3854.45,0.44,2158.49
6237,53,10,1,3,2,ENGENHARIA DA COMPUTACAO,ENGENHARIAS,PRESENCIAL,NOITE,CANCELADO,2019-12-01,2020-06-06,INSATISFACAO,46,F,972.15,0.48,505.52
6238,82,9,1,3,4,SEGURANCA DA INFORMACAO,TI E COMPUTACAO,PRESENCIAL,NOITE,TRANCADO,2019-12-01,2020-02-28,,27,F,1109.73,0.03,1076.44
6239,37,1,3,3,2,MEDIACAO,CIENCIAS JURIDICAS,EAD,NOITE,CANCELADO,2019-12-01,2021-05-02,INSATISFACAO,48,M,1219.09,0.48,633.93
6240,8,7,1,2,4,DESIGN GRAFICO,ARQUITETURA E URBANISMO E DESIGN,PRESENCIAL,TARDE,TRANCADO,2019-12-01,2023-10-13,,27,M,1568.08,0.29,1113.34
6241,13,5,1,3,4,CIENCIAS BIOLOGICAS (LICENCIATURA),CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,NOITE,TRANCADO,2019-12-01,2022-02-19,,31,F,990.77,0.16,832.25
6242,36,1,2,2,2,DIREITO,CIENCIAS JURIDICAS,SEMIPRESENCIAL,TARDE,CANCELADO,2019-12-01,2022-12-02,EMPREGO,26,F,4964.15,0.29,3524.55
6243,55,10,1,1,3,ENGENHARIA DE PRODUCAO,ENGENHARIAS,PRESENCIAL,MANHA,FORMADO,2019-12-01,,,31,F,4728.26,0.53,2222.28
6244,39,1,1,1,4,SEGURANCA PRIVADA,CIENCIAS JURIDICAS,PRESENCIAL,MANHA,TRANCADO,2019-12-01,2020-01-13,,50,F,1066.81,0.33,714.76
6245,19,5,1,2,3,FONOAUDIOLOGIA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,TARDE,FORMADO,2019-12-01,,,18,F,1156.09,0.17,959.55
6246,15,5,1,3,3,ENFERMAGEM,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,NOITE,FORMADO,2019-12-01,,,34,F,1163.5,0.45,639.93
6247,29,6,3,1,1,LETRAS - LINGUA PORTUGUESA,CIENCIAS HUMANAS,EAD,MANHA,MATRICULADO,2019-12-01,,,39,M,1086.19,0.32,738.61
6248,18,5,2,3,1,FISIOTERAPIA,CIENCIAS BIOLOGICAS E DA SAUDE,SEMIPRESENCIAL,NOITE,MATRICULADO,2019-12-01,,,50,M,4762.04,0.34,3142.95
6249,70,4,1,2,4,MARKETING (BACHARELADO),GESTAO E NEGOCIOS,PRESENCIAL,TARDE,TRANCADO,2019-12-01,2023-06-28,,44,F,4135.87,0.37,2605.6
6250,38,1,1,3,3,SEGURANCA NO TRANSITO,CIENCIAS JURIDICAS,PRESENCIAL,NOITE,FORMADO,2019-12-01,,,23,F,1287.87,0.48,669.69
6251,58,10,2,3,4,ESTATISTICA,ENGENHARIAS,SEMIPRESENCIAL,NOITE,TRANCADO,2019-12-01,2021-02-04,,43,M,4481.72,0.55,2016.77
6252,17,5,1,2,1,FARMACIA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,TARDE,MATRICULADO,2019-12-01,,,31,F,3328.89,0.54,1531.29
6253,14,5,3,3,3,EDUCACAO FISICA,CIENCIAS BIOLOGICAS E DA SAUDE,EAD,NOITE,FORMADO,2019-12-01,,,26,M,4669.54,0.28,3362.07
6254,81,9,1,3,3,REDES DE COMPUTADORES,TI E COMPUTACAO,PRESENCIAL,NOITE,FORMADO,2019-12-01,,,31,M,3669.37,0.34,2421.78
6255,67,4,1,2,3,GESTAO FINANCEIRA,GESTAO E NEGOCIOS,PRESENCIAL,TARDE,FORMADO,2019-12-01,,,55,F,2509.79,0.6,1003.92
6256,54,10,1,1,3,ENGENHARIA DE CONTROLE E AUTOMACAO,ENGENHARIAS,PRESENCIAL,MANHA,FORMADO,2019-12-01,,,52,M,1502.2,0.53,706.03
6257,77,9,1,3,3,BIG DATA E INTELIGENCIA ANALITICA,TI E COMPUTACAO,PRESENCIAL,NOITE,FORMADO,2019-12-01,,,18,F,4386.42,0.58,1842.3
6258,9,8,1,3,1,GESTAO AMBIENTAL,CIENCIAS AGRARIAS E MEIO AMBIENTE,PRESENCIAL,NOITE,MATRICULADO,2019-12-01,,,35,M,1690.95,0.06,1589.49
6259,56,10,1,3,4,ENGENHARIA ELETRICA,ENGENHARIAS,PRESENCIAL,NOITE,TRANCADO,2019-12-01,2022-08-18,,24,M,688.16,0.17,571.17
6260,59,10,2,1,2,GESTAO DA PRODUCAO INDUSTRIAL,ENGENHARIAS,SEMIPRESENCIAL,MANHA,CANCELADO,2019-12-01,2023-07-02,EMPREGO,45,M,2977.32,0.4,1786.39
6261,55,10,3,2,2,ENGENHARIA DE PRODUCAO,ENGENHARIAS,EAD,TARDE,CANCELADO,2019-12-01,2022-12-11,INTERCAMBIO,19,F,1960.68,0.3,1372.48
6262,59,10,2,3,4,GESTAO DA PRODUCAO INDUSTRIAL,ENGENHARIAS,SEMIPRESENCIAL,NOITE,TRANCADO,2019-12-01,2020-12-22,,36,M,1093.7,0.02,1071.83
6263,59,10,3,3,2,GESTAO DA PRODUCAO INDUSTRIAL,ENGENHARIAS,EAD,NOITE,CANCELADO,2019-12-01,2021-07-15,INADIMPLENCIA,55,F,2100.69,0.29,1491.49
6264,16,5,1,2,1,ESTETICA E COMESTICA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,TARDE,MATRICULADO,2019-12-01,,,31,M,1771.6,0.33,1186.97
6265,20,5,1,3,2,GESTAO HOSPITALAR,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,NOITE,CANCELADO,2019-12-01,2022-01-03,DESISTENCIA,25,F,3936.78,0.38,2440.8
6266,54,10,1,1,2,ENGENHARIA DE CONTROLE E AUTOMACAO,ENGENHARIAS,PRESENCIAL,MANHA,CANCELADO,2019-12-01,2020-01-16,INSATISFACAO,42,M,3913.5,0.14,3365.61
6267,69,4,1,3,1,LOGISTICA,GESTAO E NEGOCIOS,PRESENCIAL,NOITE,MATRICULADO,2019-12-01,,,31,F,3269.7,0.12,2877.34
6268,16,5,1,3,3,ESTETICA E COMESTICA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,NOITE,FORMADO,2019-12-01,,,19,M,4608.28,0.07,4285.7
6269,40,1,1,2,4,SEGURANCA PUBLICA,CIENCIAS JURIDICAS,PRESENCIAL,TARDE,TRANCADO,2019-12-01,2023-10-12,,31,M,3706.81,0.49,1890.47
6270,45,2,2,3,4,COMUNICACAO E INTELIGENCIA DE MERCADO,COMUNICACAO E ARTES,SEMIPRESENCIAL,NOITE,TRANCADO,2019-12-01,2023-06-24,,54,M,2038.05,0.51,998.64
6271,61,4,1,3,3,CIENCIAS CONTABEIS,GESTAO E NEGOCIOS,PRESENCIAL,NOITE,FORMADO,2019-12-01,,,31,F,3700.51,0.28,2664.37
6272,3,7,1,2,2,DESIGN DE ANIMACAO,ARQUITETURA E URBANISMO E DESIGN,PRESENCIAL,TARDE,CANCELADO,2019-12-01,2022-07-31,EMPREGO,25,F,2392.98,0.01,2369.05
6273,25,6,1,2,2,FISICA,CIENCIAS HUMANAS,PRESENCIAL,TARDE,CANCELADO,2019-12-01,2021-08-12,EMPREGO,49,M,809.48,0.16,679.96
6274,16,5,1,3,3,ESTETICA E COMESTICA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,NOITE,FORMADO,2019-12-01,,,53,M,3781.79,0.54,1739.62
6275,38,1,1,2,4,SEGURANCA NO TRANSITO,CIENCIAS JURIDICAS,PRESENCIAL,TARDE,TRANCADO,2019-12-01,2023-02-11,,38,M,2994.18,0.26,2215.69
6276,9,8,1,3,2,GESTAO AMBIENTAL,CIENCIAS AGRARIAS E MEIO AMBIENTE,PRESENCIAL,NOITE,CANCELADO,2019-12-01,2022-10-21,TRANSFERENCIA,27,F,3376.43,0.6,1350.57
6277,73,4,1,3,1,NEGOCIOS IMOBILIARIOS,GESTAO E NEGOCIOS,PRESENCIAL,NOITE,MATRICULADO,2019-12-01,,,43,M,1896.79,0.32,1289.82
6278,18,5,1,2,1,FISIOTERAPIA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,TARDE,MATRICULADO,2019-12-01,,,21,F,2575.5,0.26,1905.87
6279,76,9,1,2,1,ANALISE E DESENVOLVIMENTO DE SISTEMAS,TI E COMPUTACAO,PRESENCIAL,TARDE,MATRICULADO,2019-12-01,,,48,M,3939.24,0.24,2993.82
6280,19,5,1,2,3,FONOAUDIOLOGIA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,TARDE,FORMADO,2019-12-01,,,55,M,2208.86,0.25,1656.64
6281,64,4,2,3,1,GESTAO DA QUALIDADE,GESTAO E NEGOCIOS,SEMIPRESENCIAL,NOITE,MATRICULADO,2019-12-01,,,37,F,2115.61,0.09,1925.21
6282,11,8,1,3,1,MEDICINA VETERINARIA,CIENCIAS AGRARIAS E MEIO AMBIENTE,PRESENCIAL,NOITE,MATRICULADO,2019-12-01,,,53,M,2800.71,0.0,2800.71
6283,38,1,3,1,1,SEGURANCA NO TRANSITO,CIENCIAS JURIDICAS,EAD,MANHA,MATRICULADO,2019-12-01,,,35,F,1441.79,0.41,850.66
6284,41,1,2,3,3,SERVIÇOS JUDICIAIS,CIENCIAS JURIDICAS,SEMIPRESENCIAL,NOITE,FORMADO,2019-12-01,,,18,M,891.04,0.22,695.01
6285,16,5,1,3,3,ESTETICA E COMESTICA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,NOITE,FORMADO,2019-12-01,,,40,M,2178.61,0.15,1851.82
6286,44,2,2,3,3,CINEMA E AUDIOVISUAL,COMUNICACAO E ARTES,SEMIPRESENCIAL,NOITE,FORMADO,2019-12-01,,,31,F,4239.17,0.59,1738.06
6287,35,6,1,3,3,SERVICO SOCIAL,CIENCIAS HUMANAS,PRESENCIAL,NOITE,FORMADO,2019-12-01,,,18,M,1725.63,0.55,776.53
6288,58,10,2,2,4,ESTATISTICA,ENGENHARIAS,SEMIPRESENCIAL,TARDE,TRANCADO,2019-12-01,2021-11-20,,28,F,1549.6,0.58,650.83
6289,14,5,1,2,4,EDUCACAO FISICA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,TARDE,TRANCADO,2019-12-01,2021-11-17,,52,F,3009.45,0.18,2467.75
6290,33,6,1,1,3,PSICOLOGIA,CIENCIAS HUMANAS,PRESENCIAL,MANHA,FORMADO,2019-12-01,,,27,F,3988.45,0.48,2073.99
6291,56,10,3,3,2,ENGENHARIA ELETRICA,ENGENHARIAS,EAD,NOITE,CANCELADO,2019-12-01,2022-05-31,INSATISFACAO,38,F,1581.47,0.6,632.59
6292,46,2,2,1,3,JORNALISMO,COMUNICACAO E ARTES,SEMIPRESENCIAL,MANHA,FORMADO,2019-12-01,,,55,F,2874.24,0.16,2414.36
6293,50,2,1,3,1,RELACOES PUBLICAS,COMUNICACAO E ARTES,PRESENCIAL,NOITE,MATRICULADO,2019-12-01,,,28,F,1894.02,0.23,1458.4
6294,13,5,1,3,3,CIENCIAS BIOLOGICAS (LICENCIATURA),CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,NOITE,FORMADO,2019-12-01,,,55,M,2307.79,0.48,1200.05
6295,54,10,1,2,1,ENGENHARIA DE CONTROLE E AUTOMACAO,ENGENHARIAS,PRESENCIAL,TARDE,MATRICULADO,2019-12-01,,,41,F,1939.54,0.27,1415.86
6296,13,5,1,2,4,CIENCIAS BIOLOGICAS (LICENCIATURA),CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,TARDE,TRANCADO,2019-12-01,2021-09-12,,53,F,1342.53,0.42,778.67
6297,7,7,1,1,1,DESIGN DE PRODUTO,ARQUITETURA E URBANISMO E DESIGN,PRESENCIAL,MANHA,MATRICULADO,2019-12-01,,,32,F,1397.42,0.2,1117.94
6298,21,5,1,3,4,NUTRICAO,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,NOITE,TRANCADO,2019-12-01,2021-04-20,,51,F,545.01,0.29,386.96
6299,38,1,2,2,1,SEGURANCA NO TRANSITO,CIENCIAS JURIDICAS,SEMIPRESENCIAL,TARDE,MATRICULADO,2019-12-01,,,41,M,2483.51,0.29,1763.29
6300,50,2,1,3,4,RELACOES PUBLICAS,COMUNICACAO E ARTES,PRESENCIAL,NOITE,TRANCADO,2019-12-01,2021-07-03,,25,M,774.3,0.03,751.07
6301,8,7,2,3,1,DESIGN GRAFICO,ARQUITETURA E URBANISMO E DESIGN,SEMIPRESENCIAL,NOITE,MATRICULADO,2020-01-01,,,47,M,3850.64,0.34,2541.42
6302,22,5,2,2,2,ARTES VISUAIS,CIENCIAS BIOLOGICAS E DA SAUDE,SEMIPRESENCIAL,TARDE,CANCELADO,2020-01-01,2023-02-04,INADIMPLENCIA,45,M,1633.56,0.07,1519.21
6303,43,1,1,3,3,SERVIÇOS PENAIS,CIENCIAS JURIDICAS,PRESENCIAL,NOITE,FORMADO,2020-01-01,,,25,M,2954.98,0.23,2275.33
6304,16,5,1,3,1,ESTETICA E COMESTICA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,NOITE,MATRICULADO,2020-01-01,,,25,F,4520.14,0.14,3887.32
6305,52,10,2,3,1,ENGENHARIA CIVIL,ENGENHARIAS,SEMIPRESENCIAL,NOITE,MATRICULADO,2020-01-01,,,35,F,4421.7,0.55,1989.76
6306,13,5,1,1,2,CIENCIAS BIOLOGICAS (LICENCIATURA),CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,MANHA,CANCELADO,2020-01-01,2023-08-08,EMPREGO,49,F,619.13,0.16,520.07
6307,80,9,2,3,4,JOGOS DIGITAIS,TI E COMPUTACAO,SEMIPRESENCIAL,NOITE,TRANCADO,2020-01-01,2023-01-14,,25,F,890.19,0.41,525.21
6308,39,1,2,3,3,SEGURANCA PRIVADA,CIENCIAS JURIDICAS,SEMIPRESENCIAL,NOITE,FORMADO,2020-01-01,,,24,M,2205.79,0.16,1852.86
6309,81,9,1,3,4,REDES DE COMPUTADORES,TI E COMPUTACAO,PRESENCIAL,NOITE,TRANCADO,2020-01-01,2023-08-14,,37,M,3383.57,0.04,3248.23
6310,8,7,1,1,4,DESIGN GRAFICO,ARQUITETURA E URBANISMO E DESIGN,PRESENCIAL,MANHA,TRANCADO,2020-01-01,2022-03-27,,54,M,3479.88,0.03,3375.48
6311,19,5,1,3,3,FONOAUDIOLOGIA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,NOITE,FORMADO,2020-01-01,,,34,F,4538.91,0.2,3631.13
6312,20,5,3,3,2,GESTAO HOSPITALAR,CIENCIAS BIOLOGICAS E DA SAUDE,EAD,NOITE,CANCELADO,2020-01-01,2023-10-01,EMPREGO,52,F,3064.8,0.04,2942.21
6313,3,7,1,3,1,DESIGN DE ANIMACAO,ARQUITETURA E URBANISMO E DESIGN,PRESENCIAL,NOITE,MATRICULADO,2020-01-01,,,50,M,3609.77,0.08,3320.99
6314,49,2,1,2,1,PUBLICIDADE E PROPAGANDA,COMUNICACAO E ARTES,PRESENCIAL,TARDE,MATRICULADO,2020-01-01,,,28,M,1098.49,0.11,977.66
6315,17,5,1,3,4,FARMACIA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,NOITE,TRANCADO,2020-01-01,2022-10-14,,21,M,2714.04,0.35,1764.13
6316,71,4,1,2,4,MARKETING (TECNOLOGO),GESTAO E NEGOCIOS,PRESENCIAL,TARDE,TRANCADO,2020-01-01,2020-07-23,,28,F,1818.66,0.23,1400.37
6317,14,5,1,3,1,EDUCACAO FISICA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,NOITE,MATRICULADO,2020-01-01,,,53,M,1482.58,0.26,1097.11
6318,21,5,2,3,3,NUTRICAO,CIENCIAS BIOLOGICAS E DA SAUDE,SEMIPRESENCIAL,NOITE,FORMADO,2020-01-01,,,28,F,2297.86,0.27,1677.44
6319,19,5,1,2,1,FONOAUDIOLOGIA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,TARDE,MATRICULADO,2020-01-01,,,20,M,3717.29,0.32,2527.76
6320,55,10,1,2,4,ENGENHARIA DE PRODUCAO,ENGENHARIAS,PRESENCIAL,TARDE,TRANCADO,2020-01-01,2021-09-06,,30,F,698.99,0.17,580.16
6321,43,1,2,2,2,SERVIÇOS PENAIS,CIENCIAS JURIDICAS,SEMIPRESENCIAL,TARDE,CANCELADO,2020-01-01,2023-08-03,EMPREGO,26,M,1505.0,0.39,918.05
6322,58,10,1,3,3,ESTATISTICA,ENGENHARIAS,PRESENCIAL,NOITE,FORMADO,2020-01-01,,,50,F,3320.72,0.57,1427.91
6323,6,7,1,2,1,DESIGN DE MODA,ARQUITETURA E URBANISMO E DESIGN,PRESENCIAL,TARDE,MATRICULADO,2020-01-01,,,49,M,1550.95,0.11,1380.35
6324,57,10,1,3,2,ENGENHARIA MECANICA,ENGENHARIAS,PRESENCIAL,NOITE,CANCELADO,2020-01-01,2022-09-06,EMPREGO,22,F,3843.02,0.28,2766.97
6325,57,10,3,2,2,ENGENHARIA MECANICA,ENGENHARIAS,EAD,TARDE,CANCELADO,2020-01-01,2023-01-26,INADIMPLENCIA,23,F,1962.07,0.21,1550.04
6326,17,5,3,3,2,FARMACIA,CIENCIAS BIOLOGICAS E DA SAUDE,EAD,NOITE,CANCELADO,2020-01-01,2022-09-20,INADIMPLENCIA,32,M,3344.54,0.46,1806.05
6327,39,1,1,3,2,SEGURANCA PRIVADA,CIENCIAS JURIDICAS,PRESENCIAL,NOITE,CANCELADO,2020-01-01,2022-03-25,EMPREGO,47,M,4256.22,0.16,3575.22
6328,17,5,1,3,3,FARMACIA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,NOITE,FORMADO,2020-01-01,,,28,M,2588.63,0.43,1475.52
6329,19,5,1,3,4,FONOAUDIOLOGIA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,NOITE,TRANCADO,2020-01-01,2022-04-25,,45,M,4820.99,0.33,3230.06
6330,68,4,1,3,1,GESTAO PUBLICA,GESTAO E NEGOCIOS,PRESENCIAL,NOITE,MATRICULADO,2020-01-01,,,52,M,3981.6,0.18,3264.91
6331,18,5,1,3,3,FISIOTERAPIA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,NOITE,FORMADO,2020-01-01,,,34,F,3008.43,0.05,2858.01
6332,59,10,1,2,3,GESTAO DA PRODUCAO INDUSTRIAL,ENGENHARIAS,PRESENCIAL,TARDE,FORMADO,2020-01-01,,,38,F,4993.8,0.55,2247.21
6333,4,7,1,3,2,DESIGN DE GAMES,ARQUITETURA E URBANISMO E DESIGN,PRESENCIAL,NOITE,CANCELADO,2020-01-01,2021-04-21,INADIMPLENCIA,33,M,958.12,0.18,785.66
6334,43,1,2,2,3,SERVIÇOS PENAIS,CIENCIAS JURIDICAS,SEMIPRESENCIAL,TARDE,FORMADO,2020-01-01,,,19,F,3247.83,0.33,2176.05
6335,21,5,1,2,4,NUTRICAO,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,TARDE,TRANCADO,2020-01-01,2020-05-10,,39,F,3329.96,0.48,1731.58
6336,52,10,1,3,1,ENGENHARIA CIVIL,ENGENHARIAS,PRESENCIAL,NOITE,MATRICULADO,2020-01-01,,,53,M,594.76,0.0,594.76
6337,52,10,1,3,3,ENGENHARIA CIVIL,ENGENHARIAS,PRESENCIAL,NOITE,FORMADO,2020-01-01,,,29,F,1760.04,0.21,1390.43
6338,40,1,1,2,4,SEGURANCA PUBLICA,CIENCIAS JURIDICAS,PRESENCIAL,TARDE,TRANCADO,2020-01-01,2021-12-14,,39,M,3705.49,0.08,3409.05
6339,5,7,1,2,3,DESIGN DE INTERIORES,ARQUITETURA E URBANISMO E DESIGN,PRESENCIAL,TARDE,FORMADO,2020-01-01,,,44,F,1227.91,0.0,1227.91
6340,46,2,3,3,2,JORNALISMO,COMUNICACAO E ARTES,EAD,NOITE,CANCELADO,2020-01-01,2023-12-24,TRANSFERENCIA,54,M,2091.53,0.38,1296.75
6341,51,10,1,2,3,ENGENHARIA AMBIENTAL,ENGENHARIAS,PRESENCIAL,TARDE,FORMADO,2020-01-01,,,46,M,2292.02,0.06,2154.5
6342,46,2,3,2,3,JORNALISMO,COMUNICACAO E ARTES,EAD,TARDE,FORMADO,2020-01-01,,,51,F,3061.75,0.02,3000.51
6343,77,9,1,3,4,BIG DATA E INTELIGENCIA ANALITICA,TI E COMPUTACAO,PRESENCIAL,NOITE,TRANCADO,2020-01-01,2020-09-10,,24,F,1127.65,0.3,789.36
6344,47,2,1,3,4,PRODUCAO AUDIOVISUAL,COMUNICACAO E ARTES,PRESENCIAL,NOITE,TRANCADO,2020-01-01,2023-09-09,,43,M,1771.48,0.48,921.17
6345,62,4,1,3,1,COMERCIO EXTERIOR,GESTAO E NEGOCIOS,PRESENCIAL,NOITE,MATRICULADO,2020-01-01,,,54,F,2587.66,0.39,1578.47
6346,79,9,3,3,4,GESTAO DA TECNOLOGIA DA INFORMACAO,TI E COMPUTACAO,EAD,NOITE,TRANCADO,2020-01-01,2020-02-18,,18,F,4909.75,0.35,3191.34
6347,12,5,2,3,2,BIOMEDICINA,CIENCIAS BIOLOGICAS E DA SAUDE,SEMIPRESENCIAL,NOITE,CANCELADO,2020-01-01,2021-09-21,EMPREGO,48,M,4989.47,0.35,3243.16
6348,14,5,1,3,4,EDUCACAO FISICA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,NOITE,TRANCADO,2020-01-01,2021-06-28,,18,M,3840.41,0.31,2649.88
6349,20,5,1,2,4,GESTAO HOSPITALAR,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,TARDE,TRANCADO,2020-01-01,2021-08-15,,29,M,1918.55,0.31,1323.8
6350,18,5,3,3,1,FISIOTERAPIA,CIENCIAS BIOLOGICAS E DA SAUDE,EAD,NOITE,MATRICULADO,2020-01-01,,,25,F,3953.92,0.1,3558.53
6351,11,8,1,3,4,MEDICINA VETERINARIA,CIENCIAS AGRARIAS E MEIO AMBIENTE,PRESENCIAL,NOITE,TRANCADO,2020-01-01,2023-07-05,,32,F,3552.67,0.11,3161.88
6352,41,1,1,3,1,SERVIÇOS JUDICIAIS,CIENCIAS JURIDICAS,PRESENCIAL,NOITE,MATRICULADO,2020-01-01,,,18,F,3135.45,0.25,2351.59
6353,54,10,2,2,1,ENGENHARIA DE CONTROLE E AUTOMACAO,ENGENHARIAS,SEMIPRESENCIAL,TARDE,MATRICULADO,2020-01-01,,,38,M,3855.68,0.13,3354.44
6354,14,5,3,3,2,EDUCACAO FISICA,CIENCIAS BIOLOGICAS E DA SAUDE,EAD,NOITE,CANCELADO,2020-01-01,2023-07-28,INADIMPLENCIA,51,F,4459.17,0.41,2630.91
6355,19,5,1,2,3,FONOAUDIOLOGIA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,TARDE,FORMADO,2020-01-01,,,51,M,1579.22,0.52,758.03
6356,55,10,1,1,1,ENGENHARIA DE PRODUCAO,ENGENHARIAS,PRESENCIAL,MANHA,MATRICULADO,2020-01-01,,,52,M,1252.09,0.44,701.17
6357,12,5,1,2,1,BIOMEDICINA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,TARDE,MATRICULADO,2020-01-01,,,36,M,653.04,0.45,359.17
6358,43,1,1,3,2,SERVIÇOS PENAIS,CIENCIAS JURIDICAS,PRESENCIAL,NOITE,CANCELADO,2020-01-01,2021-02-20,INADIMPLENCIA,45,F,4399.91,0.22,3431.93
6359,47,2,1,3,2,PRODUCAO AUDIOVISUAL,COMUNICACAO E ARTES,PRESENCIAL,NOITE,CANCELADO,2020-01-01,2023-06-04,INSATISFACAO,49,F,981.71,0.02,962.08
6360,9,8,2,2,2,GESTAO AMBIENTAL,CIENCIAS AGRARIAS E MEIO AMBIENTE,SEMIPRESENCIAL,TARDE,CANCELADO,2020-01-01,2021-07-14,DESISTENCIA,49,F,4607.15,0.44,2580.0
6361,43,1,2,2,3,SERVIÇOS PENAIS,CIENCIAS JURIDICAS,SEMIPRESENCIAL,TARDE,FORMADO,2020-01-01,,,33,F,862.34,0.09,784.73
6362,19,5,1,3,1,FONOAUDIOLOGIA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,NOITE,MATRICULADO,2020-01-01,,,37,M,2100.26,0.05,1995.25
6363,9,8,3,3,3,GESTAO AMBIENTAL,CIENCIAS AGRARIAS E MEIO AMBIENTE,EAD,NOITE,FORMADO,2020-01-01,,,50,M,1743.94,0.46,941.73
6364,12,5,1,2,2,BIOMEDICINA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,TARDE,CANCELADO,2020-01-01,2020-06-27,INSATISFACAO,23,M,2623.79,0.58,1101.99
6365,87,3,1,2,3,GESTAO DE TURISMO,TURISMO E HOSPITALIDADE,PRESENCIAL,TARDE,FORMADO,2020-01-01,,,26,F,3815.66,0.47,2022.3
6366,61,4,1,2,2,CIENCIAS CONTABEIS,GESTAO E NEGOCIOS,PRESENCIAL,TARDE,CANCELADO,2020-01-01,2023-02-21,EMPREGO,53,F,2467.94,0.02,2418.58
6367,16,5,1,3,4,ESTETICA E COMESTICA,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,NOITE,TRANCADO,2020-01-01,2021-06-04,,40,M,1944.35,0.08,1788.8
6368,52,10,1,3,2,ENGENHARIA CIVIL,ENGENHARIAS,PRESENCIAL,NOITE,CANCELADO,2020-01-01,2023-07-13,INSATISFACAO,45,M,3815.37,0.32,2594.45
6369,35,6,1,2,4,SERVICO SOCIAL,CIENCIAS HUMANAS,PRESENCIAL,TARDE,TRANCADO,2020-01-01,2022-07-20,,26,F,1763.59,0.04,1693.05
6370,30,6,1,1,3,MATEMATICA (BACHARELADO),CIENCIAS HUMANAS,PRESENCIAL,MANHA,FORMADO,2020-01-01,,,18,F,1662.6,0.15,1413.21
6371,22,5,1,1,1,ARTES VISUAIS,CIENCIAS BIOLOGICAS E DA SAUDE,PRESENCIAL,MANHA,MATRICULADO,2020-01-01,,,28,F,1166.65,0.19,944.99
6372,56,10,1,1,3,ENGENHARIA ELETRICA,ENGENHARIAS,PRESENCIAL,MANHA,FORMADO,2020-01-01,,,48,F,4537.19,0.3,3176.03
6373,46,2,2,2,1,JORNALISMO,COMUNICACAO E ARTES,SEMIPRESENCIAL,TARDE,MATRICULADO,2020-01-01,,,41,M,2564.7,0.06,2410.82
6374,13,5,2,1,2,CIENCIAS BIOLOGICAS (LICENCIATURA),CIENCIAS BIOLOGICAS E DA SAUDE,SEMIPRESENCIAL,MANHA,CANCELADO,2020-01-01,2022-04-17,INADIMPLENCIA,54,M,1194.83,0.59,489.88
